track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
2r77vqSZkOktTSgmAOoHsV,0.596,0.0897,139.937,0.0918,0.216,0,0.84,6,221214,-4.319,0,0.71
5bJ1DrEM4hNCafcDd1oxHx,0.538,0.119,141.894,0.206,0.367,0.00187,0.52,1,345133,-8.109,1,0.177
2BgEsaKNfHUdlh97KmvFyo,0.683,0.137,96.133,0.117,0.0372,0,0.697,1,186987,-2.881,0,0.603
4mHgYpuGHu99Mw69E83CP2,0.538,0.192,81.031,0.052,0.68,0,0.767,0,121680,-6.044,0,0.343
6Poyf51k7W3NKnsGwAI90B,0.787,0.194,87.983,0.338,0.313,0,0.85,8,279867,-4.134,0,0.7
3L4GsGLgxpHieVQH86H8bv,0.73,0.136,90.013,0.185,0.0342,5.87e-05,0.757,7,189533,-6.304,1,0.452
5a8RPWgKSmcGBGcffmIrUi,0.716,0.263,112.035,0.0351,0.0085,9.06e-06,0.691,7,187027,-5.985,1,0.507
62o8KoI44JfN7aYxgTnPvh,0.752,0.232,180.049,0.345,0.31,0,0.749,6,183753,-4.883,1,0.901
38TgLPNHsPzgqri5G4SPun,0.73,0.105,157.004,0.223,0.314,0,0.81,11,295653,-5.209,0,0.568
33tNYw9oMtSkGe27NpgS64,0.629,0.338,170.023,0.142,0.182,7.06e-06,0.79,8,169620,-4.055,1,0.267
1e4rwBPVI32vZtTJu7mJ4J,0.73,0.106,128.943,0.374,0.278,4.76e-05,0.686,6,191600,-5.077,0,0.474
6rDaCGqcQB1urhpCrrD599,0.816,0.476,94.211,0.32,0.0805,0,0.705,10,138872,-7.046,0,0.929
3LHYmz86DxGInsRp3wiiW5,0.902,0.137,108.991,0.0631,0.161,0.00199,0.755,1,294187,-2.835,0,0.76
4QVS8YCpK71R4FsxSMCjhP,0.839,0.102,98.932,0.0644,0.135,0,0.548,6,218296,-2.371,1,0.314
58st6r10Ze6QomHs0BMUA8,0.668,0.0778,103.036,0.107,0.249,0,0.777,4,237014,-8.837,0,0.243
6yz0Jndhv0QjKdpcEMbOjz,0.608,0.0932,156.025,0.104,0.128,0,0.776,10,116681,-6.478,0,0.402
2D1MK9oaxy7axXggy3iVbp,0.635,0.0786,146.97,0.259,0.0517,0,0.879,9,192600,-5.098,1,0.568
5HnxL39pSgVVQMLP7WnSfv,0.637,0.164,85.819,0.37,0.0598,0,0.706,8,146923,-7.284,0,0.528
4OafepJy2teCjYJbvFE60J,0.656,0.213,100.049,0.0433,0.0211,1.37e-05,0.568,8,198160,-5.413,1,0.364
5OCJzvD7sykQEKHH7qAC3C,0.658,0.237,145.031,0.0558,0.0233,6e-05,0.602,1,197547,-5.934,1,0.268
2qT1uLXPVPzGgFOx4jtEuo,0.713,0.294,121.993,0.0594,0.04,3.11e-06,0.699,9,205920,-5.507,0,0.354
5N5k9nd479b1xpDZ4usjrg,0.768,0.325,123.07,0.0394,0.0119,4.91e-06,0.781,11,213309,-5.991,1,0.486
0WdR2AyLW1Drd3OUdwezM0,0.614,0.0974,148.152,0.0431,0.186,0,0.71,10,172107,-6.757,0,0.658
70khXICDeTTxgYtw3EysKH,0.459,0.212,119.914,0.032,0.248,0,0.721,4,208493,-6.408,1,0.46
2dpaYNEQHiRxtZbfNsse99,0.792,0.167,100.015,0.0452,0.191,0,0.687,5,214290,-2.749,1,0.671
1xWH8zYtDeS9mW1JJG23VZ,0.485,0.118,80.022,0.15,0.375,1.47e-05,0.831,10,245667,-6.677,0,0.622
14kYOiFVPb7E7NfFbqhdln,0.454,0.073,110.963,0.0395,0.0217,0,0.708,1,189507,-7.07,1,0.24
0XOnMqLQDO89iAg7dWWwnG,0.31,0.182,119.913,0.0509,0.43,1.16e-05,0.652,4,73813,-10.212,1,0.304
0v2LUO8oTHnkjQ8MmKuXyk,0.231,0.188,168.685,0.0497,0.942,0,0.336,1,37640,-6.217,1,0.429
5YeHLHDdQ4nKHk81XFWhCU,0.603,0.106,114.045,0.0397,0.107,7.4e-06,0.847,0,227387,-4.607,0,0.735
0sdbFOyfgAhAhWq8DpzkaW,0.547,0.028,99.034,0.18,0.0122,1.51e-05,0.877,7,228373,-5.705,1,0.687
3NbTQ8ZbHU6MSEVUFAVCJ9,0.524,0.112,92.568,0.0537,0.216,0,0.597,11,171333,-7.247,1,0.0549
4mLkiFppf8Xvem6BSY34qw,0.759,0.0805,110.021,0.0528,0.0793,0,0.795,6,196360,-6.348,1,0.855
7u6DMPznGbpziuEgCE0JGQ,0.449,0.0932,100.355,0.0353,0.657,0,0.604,9,322027,-6.564,0,0.528
4b7mLZQWsy0rLnrMtPA9fQ,0.818,0.11,110.99,0.0978,0.058,0,0.761,6,177533,-5.238,0,0.348
2QZ7WLBE8h2y1Y5Fb8RYbH,0.712,0.13,140.025,0.066,0.0573,0,0.622,5,211360,-7.321,1,0.487
3QybPutx0Tjk472bBKjNWn,0.629,0.163,146.067,0.0495,0.268,0.00114,0.738,6,180898,-4.882,0,0.319
33zcmmElV1YbRZe57biUjg,0.703,0.331,166.043,0.107,0.352,0,0.746,4,179693,-4.179,0,0.667
0kCBorRrKZkSztd9m0QI3r,0.5,0.077,140.011,0.144,0.00183,0,0.938,4,201707,-10.08,0,0.462
6wvlEKW2qxucJSBXYpMV2P,0.827,0.086,115.014,0.0624,0.166,0.0165,0.662,8,208742,-5.891,1,0.477
3rPAD722s5FFNnwjC91t7Z,0.57,0.108,95.038,0.113,0.372,0.00524,0.773,8,187125,-3.482,1,0.772
0tp6mwUt99QnfY95T30Lqj,0.963,0.294,103.406,0.0682,0.00882,0.00357,0.378,5,183519,-3.911,0,0.16
0ibOcbkp2XG46Do8jcy0bL,0.454,0.285,161.993,0.458,0.00422,0,0.792,9,202963,-6.753,1,0.674
7s25THrKz86DM225dOYwnr,0.558,0.0546,114.95,0.041,0.164,2.2e-05,0.805,0,147600,-5.226,1,0.965
2eNSyVH3sNPiAj9WpRYK73,0.699,0.123,76.854,0.143,0.0117,0.093,0.43,1,192941,-5.892,1,0.473
48zFZh27QU5qsrBjn4C2FA,0.805,0.203,93.982,0.0752,0.315,0,0.754,6,176133,-4.249,1,0.555
2AIWoHr9DF6y4KALCBKWQS,0.855,0.123,126.035,0.118,0.00481,0,0.734,9,222732,-3.211,1,0.422
03iCbZaM4OkRR4We6wIzvx,0.857,0.103,126.038,0.0881,0.00219,0,0.709,9,260234,-3.394,1,0.446
33b2wX9d0kxqxhi7lcsC1A,0.859,0.111,174.038,0.0449,0.212,0,0.653,0,218387,-3.048,1,0.706
3OtQmFLS5b3pTgIf44GQFJ,0.71,0.55,110.017,0.0324,0.00277,0,0.673,8,173613,-6.744,1,0.54
5Xn4IyTtW6FUGIUyWjbUHG,0.904,0.189,103.028,0.0739,0.0776,0,0.643,0,195419,-3.694,1,0.481
17UUYZ290omPaJY4wKeyHh,0.841,0.291,94.023,0.0524,0.0273,0,0.8,5,170133,-2.817,0,0.798
3p6hnejEQYXkiTO1lAzVc0,0.799,0.0921,104.995,0.0338,0.394,0,0.637,2,228615,-4.519,1,0.562
6pLKMPAUlBCjHjylj2Nbd9,0.74,0.159,117.023,0.0895,0.155,0.514,0.773,5,223381,-7.21,1,0.226
1h9P5WJwyvK8OB7O2YiXgp,0.71,0.108,192.068,0.335,0.25,0,0.69,5,200747,-5.144,1,0.726
0EQMrxdeiBhry9JCxskko3,0.842,0.346,87.605,0.103,0.00852,0,0.51,11,240339,-2.782,0,0.302
0ATmjiSoHDCHeeQ9FcvZOW,0.956,0.107,90.025,0.178,0.113,0,0.8,11,252133,-4.432,0,0.65
1AVu7Kc2MRrLfOG1RCEf07,0.486,0.119,107.906,0.0508,0.947,1.28e-06,0.527,7,187653,-5.267,1,0.255
1ZPpGPko8oULTmi34rozMh,0.791,0.102,106.985,0.035,0.181,0,0.707,5,246334,-4.481,0,0.678
3RD0PGolM0mETGHaprwgMn,0.31,0.198,177.601,0.296,0.94,5.65e-06,0.573,3,233930,-11.134,1,0.764
0usLRFLmYXYahKNgXxsuJc,0.906,0.0771,125.019,0.279,0.0907,0,0.723,1,225221,-4.778,0,0.398
0OgGn1ofaj55l2PcihQQGV,0.574,0.102,151.985,0.0572,0.46,0.00272,0.758,11,191147,-6.889,0,0.261
5cQB9fbuQCz4muQUFkv3rR,0.578,0.231,86.73,0.0626,0.445,0,0.347,8,276708,-7.525,1,0.226
43wzy7JxMEfvCh8ZFeZKYk,0.751,0.0912,103.956,0.193,0.0104,0,0.597,6,201680,-4.982,0,0.568
60SdxE8apGAxMiRrpbmLY0,0.786,0.127,153.068,0.306,0.0627,0,0.876,10,244679,-4.884,0,0.575
2jt2WxXMCD4zjACthkJQVE,0.551,0.192,118.552,0.291,0.0311,0,0.939,1,337941,-9.126,1,0.42
2XTquzYQAdT1Hk78bOUwsv,0.737,0.341,80.025,0.108,0.0441,0,0.809,1,226938,-5.186,1,0.367
28FGV3ORH14MYORd7s5dlU,0.756,0.339,140.005,0.32,0.0692,0,0.904,10,288087,-3.746,1,0.342
58QhkbaAkLFnn7JwAnAato,0.546,0.112,182.973,0.295,0.227,0,0.83,1,262494,-5.716,1,0.535
2gsNpSn7VvvJuSrIDfRoYy,0.808,0.329,79.982,0.484,0.112,0,0.78,2,216029,-5.175,1,0.642
0evt4UZbdhnHtcAnxkm6A1,0.64,0.0785,120.995,0.354,0.261,0,0.907,6,222477,-6.542,1,0.803
60Z57Wdrn0pEVpHI7d7GAX,0.684,0.376,179.503,0.311,0.0305,0,0.616,7,309638,-6.032,1,0.312
7ATATJztoWLcqDAcVVof0C,0.902,0.125,102.063,0.109,0.172,0,0.635,0,217822,-3.559,1,0.286
2SL6oP2YAEQbqsrkOzRGO4,0.794,0.543,135.959,0.064,0.0193,0,0.749,0,269554,-5.063,1,0.46
0Uv5Kp8sEnriJjkX4oLfNI,0.335,0.342,161.68,0.966,0.993,0,0.636,11,35240,-13.327,1,0.561
4g32MdRoqwGKQd3NXIRhpU,0.634,0.437,89.973,0.281,0.244,0,0.696,9,142192,-6.918,0,0.728
09FfQO3PqHO4HIJL511Ksi,0.639,0.135,139.226,0.458,0.0942,0,0.65,8,150802,-5.962,1,0.563
6B3zy3LOKHndqsviCr2z15,0.314,0.109,104.014,0.747,0.977,0,0.707,6,49024,-10.115,0,0.602
4zRZAmBQP8vhNPf9i9opXt,0.478,0.0928,88.979,0.031,0.649,0,0.607,1,190027,-5.702,0,0.255
2zDj4WjbNDmrRL6Z4YjjCA,0.807,0.0652,183.971,0.0613,0.0481,0,0.686,1,227476,-3.324,1,0.63
4xkOaSrkexMciUUogZKVTS,0.847,0.0816,171.447,0.186,0.0622,0,0.548,1,297787,-3.237,1,0.1
6jreFSOTUAViWjKyzOC4Kg,0.775,0.0883,119.964,0.0473,0.269,0,0.601,0,190295,-4.612,1,0.483
17JYzDCW1UTndfURuTydF2,0.756,0.106,117.016,0.047,0.00632,0.00577,0.736,11,231847,-7.099,1,0.712
7d6XJZjnm7iWcKwYL9z5kC,0.558,0.116,79.992,0.0603,0.462,0,0.699,11,165000,-7.622,1,0.493
7uQmJ1jgNzBpATSoWKSPFu,0.832,0.0705,182.184,0.154,0.048,0,0.632,7,198933,-1.948,0,0.784
2nqwxzn7svkN30dVGbXdWf,0.723,0.0977,108.999,0.0432,0.0563,0.022,0.749,1,229120,-6.609,1,0.674
1cS0TgbR263ey9jn0MwD2s,0.749,0.0713,90.09,0.516,0.142,0,0.748,8,221013,-5.916,0,0.659
2Yer0p7uB2lVBUAtANuuQp,0.479,0.0914,96.051,0.0385,0.66,0,0.769,1,164640,-5.339,1,0.803
5mTJcvxRxq3uF5wUjjciDw,0.694,0.0914,103.031,0.0514,0.579,0,0.612,2,208967,-7.363,1,0.564
4S8d14HvHb70ImctNgVzQQ,0.522,0.259,104.053,0.33,0.0114,0,0.901,2,127947,-8.304,1,0.329
5N4erncE7kuUccm7zEmwzk,0.67,0.338,118.159,0.0473,0.0104,3.33e-06,0.588,0,238173,-6.439,1,0.505
39NDBdU5Xkm5pCFGa5kZtI,0.463,0.105,103.961,0.162,0.236,0.00531,0.802,8,287040,-8.379,1,0.291
5p7GiBZNL1afJJDUrOA6C8,0.462,0.113,157.655,0.13,0.343,0.00218,0.69,8,245640,-8.054,1,0.325
01z2fBGB8Hl3Jd3zXe4IXR,0.238,0.275,83.507,0.0349,0.89,0.00925,0.272,2,161840,-12.148,0,0.119
4kuexchmxuc5NXmokfo1WH,0.661,0.114,104.884,0.0916,0.131,5.45e-06,0.771,10,195469,-6.718,1,0.183
63TyoT9Ee03rQxv8xmdJ2l,0.839,0.239,149.951,0.227,0.217,3e-06,0.895,0,286117,-4.512,1,0.756
2dgrYdgguVZKeCsrVb9XEs,0.492,0.107,104.974,0.12,0.736,0.00989,0.759,1,288640,-10.338,0,0.561
7noud145AHZGg74vpWOsCa,0.605,0.138,81.047,0.075,0.214,0,0.717,11,217118,-5.68,0,0.387
14mHfNsSHN0FbLftyjrV9g,0.743,0.183,150.024,0.0851,0.107,0,0.792,7,195637,-2.806,1,0.742
1yYzuNd0KRyHVJ3NH8apBt,0.898,0.449,162.974,0.119,0.128,0,0.632,1,164587,-7.364,0,0.797
6r3baE6njwU4aoJq6zPukG,0.412,0.113,85.932,0.0409,0.173,0,0.661,0,205463,-6.585,1,0.299
6X6SdJzxyw7GzxwP2fr9WV,0.669,0.184,122.007,0.0373,0.0445,0,0.74,0,218868,-5.199,1,0.536
6pGuOWYOFDcSgmVvFWRWSv,0.524,0.221,138.064,0.273,0.212,0,0.789,1,147600,-7.942,0,0.343
355kY0VYYf2AUOnUsU56Xq,0.845,0.358,100.015,0.0692,0.0201,0,0.706,6,204660,-4.102,0,0.742
6GnhWMhgJb7uyiiPEiEkDA,0.435,0.147,120.058,0.178,0.47,0,0.843,8,208080,-8.442,1,0.19
4T3fNx3CgwDRRYgmFCbD4J,0.585,0.14,97.565,0.0964,0.0984,0.391,0.442,0,229413,-10.332,0,0.116
0QIjsbm2fh1cJ45XO9eGqq,0.578,0.359,143.01,0.0485,0.00381,0,0.8,4,204665,-5.144,0,0.367
2zy9TMoZlYGuCNY4TLqG24,0.617,0.11,127.928,0.0469,0.177,0,0.694,4,183747,-7.838,0,0.496
0Dn40gxVCMo5TkgS8Ik18Q,0.574,0.146,120.013,0.0286,0.0175,0.00294,0.669,4,196400,-6.442,0,0.273
0YammaEkYSeo9vQYZ1OwS6,0.66,0.192,95.031,0.123,0.137,0,0.703,10,198947,-5.119,0,0.79
1BxkZE73h9BN3qwuA15TA3,0.653,0.528,112.503,0.289,0.0945,0,0.9,1,145603,-6.962,0,0.399
0UyljEbX9dqI1K0sqdv6B6,0.479,0.191,88.964,0.0261,0.544,0.00598,0.515,3,209274,-7.458,1,0.284
0Fpen1PTuEnCmOJtUU9Iud,0.785,0.155,145.063,0.345,0.0367,0,0.85,8,343099,-4.963,0,0.718
1H3oIeKUEHpBhXUiso0IMH,0.677,0.543,170.117,0.363,0.231,0,0.615,5,209232,-7.906,0,0.608
2JqnpexlO9dmvjUMCaLCLJ,0.415,0.108,172.065,0.052,0.161,0,0.55,9,205463,-6.557,0,0.274
66BjcDhhwWCcQIBxHMpKXh,0.649,0.0934,93.95,0.0385,0.0817,3.8e-06,0.631,5,194680,-5.892,0,0.421
4at3d5QWnlibMVN75ECDrp,0.458,0.0852,192.099,0.36,0.696,0.000103,0.61,9,240342,-11.336,1,0.246
0CBFOvHlyqy30Q5tbyNHfQ,0.691,0.0593,92.082,0.123,0.0788,0.000132,0.572,8,212040,-4.783,0,0.318
5UtiebKGhsSce9gX1qCqic,0.62,0.085,169.985,0.266,0.11,1.61e-05,0.792,8,175907,-4.832,0,0.637
7IWTIkiWGWNQyYfOLdMrGD,0.722,0.0667,127.877,0.0398,0.0156,0,0.594,4,200322,-5.751,0,0.407
4UAW2gObi5o6sJla0qZpPn,0.284,0.109,76.012,0.0287,0.795,0.000303,0.528,9,246421,-11.487,1,0.172
5hrXLJJrnKraxRQntH0Vv9,0.741,0.566,110.032,0.0317,0.0013,0,0.662,8,173840,-5.256,1,0.532
6q8Lb50EtqNeeJXXe8mMAH,0.801,0.143,130.059,0.0683,0.279,4.71e-06,0.728,8,226627,-2.942,0,0.416
6Zisja44KqMZj4GM4UY6Yv,0.394,0.279,142.961,0.419,0.0895,6.66e-06,0.744,5,187217,-9.828,0,0.658
5qHirGR7M9tdm6C17DlzSY,0.342,0.193,128.981,0.0991,0.073,0,0.754,10,121347,-8.677,0,0.423
2H1liABu20HXBOmbt5SQz1,0.813,0.797,123.842,0.0452,0.204,0,0.741,11,190084,-4.83,0,0.765
7oJrVhiTPZGBXWPwhxjy9S,0.767,0.114,160.084,0.166,0.138,0,0.718,9,156000,-5.641,1,0.519
1jo3TwNGCXfNdB5uba3ZVv,0.651,0.371,105.835,0.367,0.0995,0,0.893,0,253580,-8.647,0,0.6
04MLEeAMuV9IlHEsD8vF6A,0.704,0.227,147.055,0.127,0.0215,0,0.765,5,192172,-4.589,0,0.498
15kQGEy89K8deJcZVFEn0N,0.651,0.0662,105.159,0.0432,0.0651,0,0.539,1,199227,-5.304,1,0.474
43TP6JCWXgkc2D7Xjz5hBr,0.834,0.184,149.968,0.238,0.215,3.92e-06,0.896,9,281587,-4.682,0,0.776
6xtcFXSo8H9BZN637BMVKS,0.854,0.0773,94.419,0.198,0.288,0,0.531,10,190000,-3.149,1,0.456
1YzlPeHWPU0JeM0u4ya5zj,0.675,0.842,122.224,0.301,0.035,0,0.715,1,231907,-7.657,1,0.535
4IAVIBh9jbYN30DwpHFMD4,0.622,0.099,148.04,0.203,0.0965,0,0.74,1,286280,-6.297,1,0.393
0cDwUAF7yQrOLRcFfJpSc2,0.653,0.115,90.012,0.032,0.000452,0.000987,0.634,6,210935,-7.515,1,0.26
1MUL6DO2gVimj2YrVedubd,0.597,0.197,134.598,0.14,0.347,1.03e-05,0.449,9,194777,-4.401,0,0.505
1N7YeVU0ZwAFbOhwM61ef6,0.694,0.102,129.921,0.0706,0.0112,0,0.578,5,220850,-5.351,1,0.268
6XjEOPgbgHKcaHcunEHSJJ,0.828,0.314,139.972,0.232,0.041,0,0.815,4,167627,-3.559,1,0.311
7wDqHhtRkP1TXSlZK0sEQH,0.686,0.0684,100.05,0.0423,0.0562,1.22e-05,0.55,7,217633,-8.653,1,0.3
4w8niZpiMy6qz1mntFA5uM,0.801,0.0642,95.881,0.228,0.157,4.82e-06,0.842,8,212500,-4.167,0,0.617
0dbTQYW3Ad1FTzIA9t90E8,0.694,0.109,122.08,0.169,0.371,0,0.856,2,324189,-4.393,1,0.489
5BQrp63SHCVf4bzCzJePne,0.71,0.183,112.014,0.331,0.407,0,0.618,8,249450,-6.066,1,0.233
0CBQ0m3mufWH75LTYB3s6h,0.819,0.106,89.0,0.316,0.041,0,0.902,1,186872,-3.321,1,0.745
3wScL5W8H40zzCKN0atfBk,0.87,0.299,99.079,0.212,0.0595,0,0.743,1,194184,-2.188,1,0.884
0Y7di9ZCmB6Elad5WISaPc,0.662,0.716,117.975,0.309,0.033,0,0.879,2,189909,-6.162,1,0.724
3JX0dOCIAiaR8MP3ryXWuM,0.44,0.122,118.089,0.0401,0.0263,2.03e-06,0.785,10,216961,-6.566,1,0.22
5cGpjfgAvidLy6znwkCxkP,0.577,0.086,99.283,0.2,0.125,0,0.58,2,193243,-5.997,0,0.153
5IvdLxVB8gwwcgnEkXSSW2,0.457,0.0905,73.724,0.297,0.526,0,0.603,11,242972,-5.384,1,0.455
05r1GGg1Rhs0RcUg27C82a,0.568,0.25,149.852,0.144,0.0302,0,0.623,9,242050,-5.664,1,0.115
2AwyHlbA6f641SEkizD5JG,0.709,0.0601,84.974,0.28,0.0401,0,0.752,9,205983,-5.053,1,0.644
2DnH4XlEkghUdE8ymdVom5,0.55,0.139,97.004,0.357,0.0283,0,0.765,9,269287,-6.299,0,0.361
5lK18Pt33xNudq4qYDxIm8,0.385,0.231,95.799,0.0308,0.371,0,0.572,7,215733,-6.362,1,0.323
0ubdf6zWT1It2saK41SkO0,0.571,0.252,140.002,0.296,0.0169,0,0.803,2,208504,-6.937,1,0.101
5s6pKnF3ZPtuqvEx1i1V7U,0.765,0.216,144.049,0.439,0.274,0,0.788,2,223617,-3.93,1,0.666
7EgI0dCaQuHFe3OTj5EpWI,0.598,0.0549,96.012,0.156,0.00705,0,0.929,1,223939,-5.373,1,0.501
2uMTscYuCT3BZ0OCzH3MwN,0.617,0.186,176.108,0.242,0.1,3.62e-06,0.715,11,130929,-5.558,0,0.289
1Dk3CfJEtqvj7Xg2AWwfEn,0.703,0.325,149.991,0.212,0.144,0,0.753,5,262400,-3.417,0,0.642
25sgk305KZfyuqVBQIahim,0.704,0.166,133.002,0.0476,0.0691,0,0.719,1,187436,-4.724,1,0.628
3BUWNzPWz2mDbptZmGEXpB,0.562,0.302,135.872,0.163,0.0218,0,0.551,11,316192,-6.862,1,0.438
575NJxNUVDqwJGdzBrlLbv,0.855,0.347,107.184,0.215,0.0911,0,0.706,10,201253,-5.377,1,0.293
3ZVw1HR1QAQoKBygbhG4CE,0.814,0.445,140.685,0.941,0.81,0,0.647,11,120303,-16.493,0,0.0787
6y4pOReFqH2wzo4CV91cZC,0.579,0.214,145.995,0.0896,0.479,9.58e-05,0.641,9,212428,-8.276,1,0.421
1Jl21sidRpEdlVBvYbssLx,0.385,0.274,125.995,0.165,0.00544,0,0.889,11,202533,-11.767,0,0.235
68lOQPb5tX8U2cQRuas0L2,0.665,0.115,87.637,0.487,0.337,0,0.677,5,240199,-6.949,1,0.522
2hnxrRNzF74mdDzpQZQukQ,0.625,0.157,147.02,0.0896,0.49,0,0.755,2,174861,-7.114,1,0.374
1kaxyXcAi5ZHF3Q94QXsHK,0.615,0.13,140.036,0.171,0.275,0,0.754,4,214314,-5.346,0,0.349
6wqWfSOZvTK18SAczoYm1L,0.568,0.186,90.986,0.24,0.0206,0,0.865,0,280309,-5.112,1,0.882
4E3qImtJzRqLt8ZZyLceOE,0.644,0.095,146.187,0.232,0.4,0,0.746,7,249751,-2.605,1,0.542
4J4zx8xGJpuGndrVc06KaT,0.638,0.631,89.98,0.0438,0.129,0,0.499,0,239835,-6.145,1,0.253
1FmdAhS8FqRoEJ4jcSfuKZ,0.777,0.288,175.933,0.241,0.00575,0,0.388,1,298133,-5.55,1,0.192
7cG6SxmQ24hQWnR8UThrk2,0.718,0.109,116.772,0.302,0.227,0,0.651,0,207187,-3.924,1,0.402
6VDz4m1vEGHDDqQojf1mpc,0.809,0.369,90.991,0.309,0.134,0,0.725,1,487960,-4.941,1,0.755
5p7ujcrUXASCNwRaWNHR1C,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,0.752,6,201661,-7.05,1,0.533
78QR3Wp35dqAhFEc2qAGjE,0.662,0.534,112.511,0.292,0.0852,0,0.897,1,145543,-6.903,0,0.389
1jQvUmf16VE9WQCPuK2e8K,0.63,0.162,149.989,0.395,0.13,0,0.733,11,152000,-4.296,1,0.832
2VxeLyX666F8uXCJ0dZF8B,0.385,0.231,95.799,0.0308,0.371,0,0.572,7,215733,-6.362,1,0.323
1xzBco0xcoJEDXktl7Jxrr,0.625,0.248,146.034,0.0315,0.194,0.00986,0.729,4,183907,-5.266,1,0.261
6wWaVoUOzLQJHd3bWAUpdZ,0.686,0.193,132.055,0.284,0.0677,0,0.753,1,194732,-5.415,0,0.886
01vv2AjxgP4uUyb8waYO5Y,0.607,0.0968,90.023,0.0806,0.0747,0.000577,0.734,8,258853,-7.249,0,0.518
5HeKOKc4phmLn8e4I7EkzD,0.723,0.0977,108.999,0.0432,0.0563,0.022,0.749,1,229120,-6.609,1,0.674
23OXdR7YuUBVWh5hSnYJau,0.674,0.345,90.009,0.0548,0.0735,0.06,0.609,10,324467,-7.388,0,0.315
4M3FO0ji6Lc8vwD1sgf1nc,0.709,0.0979,114.02,0.0371,0.29,0,0.681,3,193320,-5.808,1,0.456
1E1uGhNdBe6Dddbgs2KqtZ,0.61,0.205,127.052,0.0373,0.00849,0.162,0.62,11,238560,-8.329,0,0.235
1gnwGVoG7V08vMX3hyr90x,0.833,0.0578,109.076,0.12,0.0859,0,0.805,1,268400,-6.73,0,0.703
5SehvGGC53A7SZKCLXQcyt,0.602,0.318,140.081,0.185,0.0699,7.01e-06,0.728,9,225040,-7.748,0,0.328
5G6Gt9RtNaeIE418pd4yre,0.548,0.0769,151.02,0.14,0.296,1.01e-05,0.764,6,177040,-7.627,1,0.519
0sXvjZV7p4uvyPN4uQo3FH,0.427,0.0893,149.45,0.138,0.379,0.000309,0.73,11,240267,-9.834,0,0.392
6PoKfDY78ih5OveWirggRX,0.506,0.113,140.973,0.418,0.105,0,0.859,10,187465,-8.115,0,0.153
7I3skNaQdvZSS7zXY2VHId,0.816,0.379,87.019,0.0503,0.0105,0.00061,0.53,9,265373,-6.149,1,0.371
5nzhL67GpF9szXWg5y509A,0.578,0.0796,158.896,0.375,0.0509,0,0.676,10,203881,-4.669,0,0.698
4UOXo3xWnxYdTf3sFyRaUG,0.924,0.0902,139.976,0.0439,0.391,0.00448,0.805,7,181971,-5.883,0,0.836
7q8cy4uoA2itYATsKeXhcq,0.82,0.168,146.009,0.0962,0.0226,0,0.856,1,170959,-3.813,1,0.723
2uBhGx3m5iJrtsql8Qk00j,0.934,0.114,92.973,0.17,0.0857,0.226,0.7,6,145947,-5.941,0,0.224
4Bj3usjRTckEJARO0dLbDf,0.677,0.543,170.117,0.363,0.231,0,0.615,5,209232,-7.906,0,0.608
15fZrZhdK0g1BS9sDeW6sD,0.678,0.258,121.01,0.054,0.0221,4.82e-05,0.767,0,168636,-6.249,1,0.217
5INKIG4QNuD4xq7qZcfPzp,0.52,0.105,127.089,0.028,0.256,0.0246,0.661,11,330987,-8.367,0,0.427
6gFtgkh8ShkrJn52Cbdhxy,0.561,0.358,111.938,0.0355,0.12,0.0021,0.641,4,282613,-5.856,1,0.678
7daBwTiPNOVgoMUG4SICgh,0.684,0.27,110.049,0.199,0.0615,0.000387,0.653,7,198360,-7.052,0,0.355
2SRVj6ceeIffVEm9NFyRHI,0.749,0.15,139.962,0.0881,0.2,0.00124,0.812,0,208795,-6.296,1,0.773
7roKDmJDOzkpfGpUQJ5EnL,0.636,0.104,142.008,0.0899,0.288,0,0.821,7,162268,-6.038,0,0.4
05mAIVLkIWc2d1UBYZBCp8,0.742,0.229,124.016,0.0329,0.0227,1.39e-06,0.739,7,189000,-4.586,1,0.659
116H0KvKr2Zl4RPuVBruDO,0.539,0.099,97.062,0.0621,0.0141,0.000496,0.817,6,210368,-6.349,0,0.158
7l3E7lcozEodtVsSTCkcaA,0.637,0.0967,98.044,0.24,0.0515,3.35e-06,0.861,8,228654,-5.692,0,0.474
3edzl4zvKFi0D3iuF6cs2f,0.786,0.195,143.038,0.208,0.0403,0,0.917,11,224903,-4.921,0,0.441
6rrTr2HEAzlpC4KWZxF3S1,0.849,0.0878,150.036,0.0536,0.173,0,0.757,5,228207,-3.424,0,0.826
74iZuPGwyL33VlTr6jTnab,0.502,0.764,129.976,0.0409,0.299,0,0.553,0,210200,-5.972,1,0.296
1rlIrbWboTRGeKfHhgbJRZ,0.637,0.267,86.048,0.331,0.129,0,0.853,3,156195,-5.924,0,0.496
6CTWathupIiDs7U4InHnDA,0.61,0.107,79.882,0.144,0.225,0,0.477,11,213993,-5.628,0,0.358
4MAsYGSgxsaj73dC2lvFC4,0.657,0.196,169.969,0.191,0.205,4.1e-06,0.792,8,169657,-4.245,1,0.228
5GNjiM8jZCgbqjHklAcT9e,0.682,0.189,122.049,0.0339,0.0265,0,0.755,0,219040,-4.799,1,0.498
